PolityKey,PolityName,Administrative levels,Military levels,Religious levels,Settlement hierarchy,start_year,end_year,duration_years,PC1_hier,PC2_hier,PC3_hier,PC1_squared,PC1_x_PC2,collapsed
61,FrHallC,3.0,2.0,1.0,2.0,-700.0,-600.0,100.0,-1.6911611852909658,-0.21225900179982796,-0.19321929580855704,2.8600261546347445,0.3589641850724743,1
62,FrHallD,3.0,2.0,1.0,2.0,-600.0,-475.0,125.0,-1.6911611852909658,-0.21225900179982796,-0.19321929580855704,2.8600261546347445,0.3589641850724743,1
63,FrMervE,4.0,4.0,5.0,4.0,481.0,543.0,62.0,0.602831146029718,1.082007610942883,-0.3736288337569442,0.3634053906235032,0.6522678881175753,1
64,FrMervL,4.0,4.0,5.0,4.0,687.0,751.0,64.0,0.602831146029718,1.082007610942883,-0.3736288337569442,0.3634053906235032,0.6522678881175753,1
65,FrMervM,4.0,4.0,5.0,4.0,543.0,687.0,144.0,0.602831146029718,1.082007610942883,-0.3736288337569442,0.3634053906235032,0.6522678881175753,1
66,FrTeneC,3.0,4.0,2.0,2.0,-175.0,-27.0,148.0,-1.0141480659655495,0.12433658799456922,0.4516845278081101,1.0284962997016647,-0.12609571024344773,1
67,FrValoE,5.0,5.0,6.0,5.0,1328.0,1450.0,122.0,1.6321063861632599,1.177697509162469,-0.4964347189091171,2.663771255754896,1.92212762567263,1
68,FrValoL,5.0,10.0,7.0,6.0,1450.0,1589.0,139.0,3.250493140790951,1.0637024653345308,0.9123813490378995,10.565705658329021,3.4575575674123167,1
69,GhAshnE,4.0,5.0,2.0,3.0,1501.0,1701.0,200.0,-0.23496196963457858,-0.27641424827080885,0.3730316610334113,0.055207127174560625,0.06494683620877065,0
70,GhAshnL,6.0,6.0,4.0,4.0,1701.0,1895.0,194.0,1.309138850853076,0.20571103710013203,0.052564488392857045,1.7138445308129122,0.2693043107170613,0
71,GrCrArc,5.0,5.0,5.0,1.0,-710.0,-500.0,210.0,0.17806655428866333,1.5245484410234442,0.6264103741118059,0.03170769775623748,0.2714710877391982,0
72,GrCrCls,5.0,5.0,5.0,1.0,-500.0,-323.0,177.0,0.17806655428866333,1.5245484410234442,0.6264103741118059,0.03170769775623748,0.2714710877391982,1
73,GrCrEmr,5.0,3.0,4.0,3.0,824.0,961.0,137.0,0.10302877899925975,0.7663070180560771,-0.5578394868265856,0.010614929302078305,0.07895167640888132,1
74,GrCrHel,5.0,5.0,5.0,1.0,-323.0,-69.0,254.0,0.17806655428866333,1.5245484410234442,0.6264103741118059,0.03170769775623748,0.2714710877391982,0
75,GrCrMPa,5.0,5.0,3.0,1.0,-1450.0,-1300.0,150.0,-0.32211173331647863,0.5316669720535155,0.7147164108667543,0.10375596874014625,-0.1712561699152817,1
76,Hawaii3,4.0,3.0,2.0,2.0,1580.0,1778.0,198.0,-0.9628736171754305,0.09425381300624304,-0.04635216229986773,0.9271256026524975,-0.09075450986189787,0
77,IdBrokE,1.0,2.0,1.0,1.0,1650.0,1841.0,191.0,-2.521621730412056,0.21857460945387627,0.38347026107411925,6.35857615128629,-0.5511624849152228,0
78,IdBrokL,3.0,2.0,1.0,1.0,1841.0,1987.0,146.0,-1.992148857308972,-0.0014360852133430437,0.0764537228523051,3.9686570696774432,0.002860895516759656,1
79,IdKedir,4.0,5.0,3.0,3.0,1049.0,1222.0,173.0,0.015127174167992398,0.2200264862141555,0.3288786426559371,0.0002288313983087765,0.0033283789785329082,1
80,IdMajap,4.0,5.0,3.0,3.0,1292.0,1518.0,226.0,0.015127174167992398,0.2200264862141555,0.3288786426559371,0.0002288313983087765,0.0033283789785329082,0
81,IdMatrm,2.0,5.0,1.0,3.0,1568.0,1703.0,135.0,-1.0145239865402331,-0.5528442880885537,0.7242012176326997,1.029258919265487,0.5608737910875966,1
82,IdMedng,3.0,4.0,1.0,2.0,732.0,1019.0,287.0,-1.2642372097681205,-0.3721041464903951,0.4958375461855843,1.5982957225622827,0.47042790790216504,0
83,InChaBd,5.0,5.0,5.0,4.0,543.0,753.0,210.0,1.0810295703426824,0.8920796912639896,-0.1826086818707807,1.1686249319552846,0.9643645253585434,0
84,InChaKl,5.0,5.0,4.0,3.0,973.0,1191.0,218.0,0.5299527545221051,0.60646187336551,0.13121735516755578,0.2808499220255666,0.32139614030268815,0
85,InDecIA,1.0,1.0,1.0,1.0,-1200.0,-300.0,900.0,-2.735083718173479,0.29849718179915996,0.03894184007704863,7.480682945417662,-0.8164147818595513,0
86,InDelh*,9.0,8.0,5.0,6.0,1206.0,1526.0,320.0,3.3823366238691306,-0.20935524827926963,-0.3024025326449218,11.440201037166428,-0.7081099236541885,0
87,InGaroE,1.0,2.0,1.0,2.0,1775.0,1867.0,92.0,-2.2206340583940496,0.007751692867391522,0.11379724241325716,4.931215621299628,-0.017213673191539842,1
88,InGaroL,2.0,2.0,1.0,3.0,1867.0,1956.0,89.0,-1.654909949824501,-0.31307657105270303,-0.30938404535851227,2.7387269420281326,0.5181135324920556,1
89,InGupta,9.0,5.0,5.0,4.0,320.0,515.0,195.0,2.1399753165488495,0.4520583019295507,-0.7966417583144093,4.5794943554383485,0.9673936077702256,0
90,InHoysa,2.0,4.0,1.0,3.0,1108.0,1346.0,238.0,-1.2279859743016557,-0.4729217157432702,0.3796727966356291,1.5079495530815865,0.5807412338754103,0
91,InKadam,5.0,4.0,1.0,4.0,345.0,550.0,205.0,-0.1327889926290241,-1.013760674330584,-0.35052502935795454,0.01763291656343102,0.13461625871127844,0
92,InKampi,2.0,4.0,1.0,3.0,1280.0,1327.0,47.0,-1.2279859743016557,-0.4729217157432702,0.3796727966356291,1.5079495530815865,0.5807412338754103,1
